"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2020,7,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",72
2020,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",577
2020,7,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",82
2020,7,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",467
2020,7,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1891
2020,7,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",856
2020,7,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",417
2020,7,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",641
2020,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",1211
2020,7,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",836
2020,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",411
2020,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",280
2020,7,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",960
2020,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",427
2020,7,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",973
2020,7,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",648
2020,7,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",886
2020,7,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",1001
2020,7,99,"No consta",99,"No consta","Dones","Atur Registrat",94
2020,7,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",3180
2020,7,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",723
2020,7,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",784
2020,7,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",1100
2020,7,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",1232
2020,7,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",2043
2020,7,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",1362
2020,7,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",1528
2020,7,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",2231
2020,7,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",1561
2020,7,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",1861
2020,7,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",72
2020,7,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",1464
2020,7,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",470
2020,7,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",699
2020,7,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",820
2020,7,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",902
2020,7,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",1701
2020,7,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",1782
2020,7,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",891
2020,7,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",209
2020,7,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",82
2020,7,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",442
2020,7,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",321
2020,7,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",612
2020,7,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",1211
2020,7,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",1044
2020,7,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",639
2020,7,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",276
2020,7,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",538
2020,7,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",2037
2020,7,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",1356
2020,7,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",1041
2020,7,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",385
2020,7,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",1497
2020,7,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",428
2020,7,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",1467
2020,7,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",440
2020,7,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",265
2020,7,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",192
2020,7,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",204
2020,7,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",14
2020,7,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",1235
2020,7,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",1169
2020,7,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",1131
2020,7,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",726
2020,7,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",97
2020,7,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",713
2020,7,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",348
2020,7,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",754
2020,7,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",578
2020,7,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",1270
2020,7,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",389
2020,7,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",105
2020,7,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",546
2020,7,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",63
2020,7,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",506
2020,7,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",108
2020,7,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",613
2020,7,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",2481
2020,7,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",1243
2020,7,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",605
2020,7,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",929
2020,7,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",1659
2020,7,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",1133
2020,7,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",542
2020,7,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",343
2020,7,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",1188
2020,7,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",449
2020,7,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",1028
2020,7,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",830
2020,7,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",1176
2020,7,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",1327
2020,7,99,"No consta",99,"No consta","Dones","Demanda No Aturats",255
2020,8,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",2558
2020,8,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",678
2020,8,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",663
2020,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",913
2020,8,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",749
2020,8,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",1163
2020,8,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",850
2020,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",882
2020,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",1284
2020,8,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",986
2020,8,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",1469
2020,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",64
2020,8,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",866
2020,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",365
2020,8,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",427
2020,8,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",501
2020,8,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",497
2020,8,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",989
2020,8,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",986
2020,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",491
2020,8,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",105
2020,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",55
2020,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",248
2020,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",215
2020,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",348
2020,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",591
2020,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",568
2020,8,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",379
2020,8,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",159
2020,8,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",327
2020,8,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",1222
2020,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",775
2020,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",585
2020,8,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",235
2020,8,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",894
2020,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",271
2020,8,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",926
2020,8,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",301
2020,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",186
2020,8,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",134
2020,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",143
2020,8,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",10
2020,8,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",762
2020,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",709
2020,8,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",699
2020,8,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",438
2020,8,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",60
2020,8,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",480
2020,8,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",234
2020,8,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",508
2020,8,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",389
2020,8,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",785
2020,8,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",364
2020,8,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",101
2020,8,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",529
2020,8,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",61
2020,8,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",490
2020,8,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",62
2020,8,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",353
2020,8,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",1427
2020,8,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",705
2020,8,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",343
2020,8,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",529
2020,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",1089
2020,8,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",720
2020,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",346
2020,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",243
2020,8,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",829
2020,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",373
2020,8,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",848
2020,8,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",552
2020,8,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",755
2020,8,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",853
2020,8,99,"No consta",99,"No consta","Homes","Atur Registrat",71
2020,8,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",5295
2020,8,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",921
2020,8,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",964
2020,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",1332
2020,8,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",1296
2020,8,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",2139
2020,8,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",1363
2020,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",1585
2020,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",2314
2020,8,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",1738
2020,8,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",2276
2020,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",108
2020,8,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",1739
2020,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",574
2020,8,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",743
2020,8,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",871
2020,8,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",932
2020,8,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",1777
2020,8,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",1796
2020,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",921
2020,8,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",199
2020,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",80
2020,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",425
2020,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",312
2020,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",573
2020,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",1018
2020,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",979
2020,8,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",636
2020,8,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",266
2020,8,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",543
2020,8,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",2056
2020,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",1374
2020,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",1074
2020,8,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",390
2020,8,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",1612
2020,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",492
2020,8,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",1679
2020,8,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",520
2020,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",316
2020,8,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",229
2020,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",244
2020,8,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",17
2020,8,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",1367
2020,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",1277
2020,8,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",1264
2020,8,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",785
2020,8,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",106
2020,8,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",788
2020,8,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",385
2020,8,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",834
2020,8,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",639
2020,8,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",1420
2020,8,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",486
2020,8,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",132
2020,8,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",691
2020,8,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",80
2020,8,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",640
2020,8,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",119
2020,8,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",677
2020,8,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",2738
2020,8,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",1317
2020,8,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",641
2020,8,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",985
2020,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",1840
2020,8,10,"Sant Martí",65,"el Clot","Homes","Demanda No Aturats",1224
2020,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda No Aturats",579
2020,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda No Aturats",381
2020,8,10,"Sant Martí",68,"el Poblenou","Homes","Demanda No Aturats",1312
2020,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda No Aturats",603
2020,8,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda No Aturats",1381
2020,8,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda No Aturats",944
2020,8,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda No Aturats",1325
2020,8,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda No Aturats",1500
2020,8,99,"No consta",99,"No consta","Homes","Demanda No Aturats",239
2020,8,1,"Ciutat Vella",1,"el Raval","Dones","Atur Registrat",2011
2020,8,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur Registrat",615
2020,8,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur Registrat",687
2020,8,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur Registrat",947
2020,8,2,"Eixample",5,"el Fort Pienc","Dones","Atur Registrat",871
2020,8,2,"Eixample",6,"la Sagrada Família","Dones","Atur Registrat",1416
2020,8,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur Registrat",956
2020,8,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur Registrat",1007
2020,8,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur Registrat",1524
2020,8,2,"Eixample",10,"Sant Antoni","Dones","Atur Registrat",1126
2020,8,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur Registrat",1500
2020,8,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur Registrat",58
2020,8,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur Registrat",1170
2020,8,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur Registrat",379
2020,8,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur Registrat",498
2020,8,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur Registrat",584
2020,8,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur Registrat",636
2020,8,3,"Sants-Montjuïc",18,"Sants","Dones","Atur Registrat",1197
2020,8,4,"Les Corts",19,"les Corts","Dones","Atur Registrat",1202
2020,8,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",629
2020,8,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",152
2020,8,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",64
2020,8,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",331
2020,8,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",249
2020,8,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",409
2020,8,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",771
2020,8,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",683
2020,8,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",447
2020,8,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",189
2020,8,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",369
2020,8,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",1492
2020,8,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",917
2020,8,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",710
2020,8,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",263
2020,8,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",1090
2020,8,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",332
2020,8,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",1132
2020,8,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",347
2020,8,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",210
2020,8,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",152
2020,8,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",162
2020,8,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",11
2020,8,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",961
2020,8,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",906
2020,8,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",889
2020,8,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",562
2020,8,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",78
2020,8,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",617
2020,8,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",301
2020,8,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",652
2020,8,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",500
2020,8,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",998
2020,8,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",438
2020,8,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",121
2020,8,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",632
2020,8,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",73
2020,8,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",586
2020,8,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",84
2020,8,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",477
2020,8,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1931
2020,8,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",883
2020,8,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",430
2020,8,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",661
2020,8,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",1229
2020,8,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",851
2020,8,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",420
2020,8,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",290
2020,8,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",991
2020,8,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",433
2020,8,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",986
2020,8,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",662
2020,8,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",909
